id,item_name,image_url,url,description,group_ids,metadata:price,metadata:brand,metadata:gender
AA-11290,Aura Echo Cap,data/generated_images/aura-echo-cap.jpg,https://aura-alpine.com/products/aura-echo-cap,The Aura Echo Cap from Aura & Alpine — premium apparel built for everyday adventure.,mens,213.54,Aura & Alpine,Men
AA-11291,Aura Hoodie,data/generated_images/aura-hoodie.jpg,https://aura-alpine.com/products/aura-hoodie,The Aura Hoodie from Aura & Alpine — premium apparel built for everyday adventure.,accessories,85.37,Aura & Alpine,Unisex
AA-11292,Aura Leggings,data/generated_images/aura-leggings.jpg,https://aura-alpine.com/products/aura-leggings,The Aura Leggings from Aura & Alpine — premium apparel built for everyday adventure.,mens,84.04,Aura & Alpine,Men
AA-11293,Alpine Tee,data/generated_images/alpine-tee.jpg,https://aura-alpine.com/products/alpine-tee,The Alpine Tee from Alpine Tech — premium apparel built for everyday adventure.,womens,149.77,Alpine Tech,Women
AA-11294,Alpine Shirt,data/generated_images/alpine-shirt.jpg,https://aura-alpine.com/products/alpine-shirt,The Alpine Shirt from Alpine Tech — premium apparel built for everyday adventure.,accessories,40.78,Alpine Tech,Unisex
AA-11295,Alpine Shirt,data/generated_images/alpine-shirt.jpg,https://aura-alpine.com/products/alpine-shirt,The Alpine Shirt from Alpine Tech — premium apparel built for everyday adventure.,mens,159.25,Alpine Tech,Men
AA-11296,Summit Tee,data/generated_images/summit-tee.jpg,https://aura-alpine.com/products/summit-tee,The Summit Tee from Summit Style — premium apparel built for everyday adventure.,mens,117.81,Summit Style,Men
AA-11297,Alpine Vest,data/generated_images/alpine-vest.jpg,https://aura-alpine.com/products/alpine-vest,The Alpine Vest from Alpine Tech — premium apparel built for everyday adventure.,accessories,242.23,Alpine Tech,Unisex
AA-11298,Alpine Polo,data/generated_images/alpine-polo.jpg,https://aura-alpine.com/products/alpine-polo,The Alpine Polo from Alpine Tech — premium apparel built for everyday adventure.,accessories,21.43,Alpine Tech,Unisex
AA-11299,Summit Skort,data/generated_images/summit-skort.jpg,https://aura-alpine.com/products/summit-skort,The Summit Skort from Summit Style — premium apparel built for everyday adventure.,accessories,233.5,Summit Style,Unisex
AA-11300,Aura Tank,data/generated_images/aura-tank.jpg,https://aura-alpine.com/products/aura-tank,The Aura Tank from Aura & Alpine — premium apparel built for everyday adventure.,mens,49.71,Aura & Alpine,Men
AA-11301,Urban Canyon Beanie,data/generated_images/urban-canyon-beanie.jpg,https://aura-alpine.com/products/urban-canyon-beanie,The Urban Canyon Beanie from Urban Peak — premium apparel built for everyday adventure.,mens,45.87,Urban Peak,Men
AA-11302,Aura Beanie,data/generated_images/aura-beanie.jpg,https://aura-alpine.com/products/aura-beanie,The Aura Beanie from Aura & Alpine — premium apparel built for everyday adventure.,womens,56.07,Aura & Alpine,Women
AA-11303,Summit Cap,data/generated_images/summit-cap.jpg,https://aura-alpine.com/products/summit-cap,The Summit Cap from Summit Style — premium apparel built for everyday adventure.,accessories,36.04,Summit Style,Unisex
AA-11304,Aura Joggers,data/generated_images/aura-joggers.jpg,https://aura-alpine.com/products/aura-joggers,The Aura Joggers from Aura & Alpine — premium apparel built for everyday adventure.,mens,142.95,Aura & Alpine,Men
AA-11305,Urban Joggers,data/generated_images/urban-joggers.jpg,https://aura-alpine.com/products/urban-joggers,The Urban Joggers from Urban Peak — premium apparel built for everyday adventure.,womens,121.5,Urban Peak,Women
AA-11306,Urban Chino,data/generated_images/urban-chino.jpg,https://aura-alpine.com/products/urban-chino,The Urban Chino from Urban Peak — premium apparel built for everyday adventure.,womens,146.36,Urban Peak,Women
AA-11307,Urban Joggers,data/generated_images/urban-joggers.jpg,https://aura-alpine.com/products/urban-joggers,The Urban Joggers from Urban Peak — premium apparel built for everyday adventure.,mens,228.05,Urban Peak,Men
AA-11308,Summit Pants,data/generated_images/summit-pants.jpg,https://aura-alpine.com/products/summit-pants,The Summit Pants from Summit Style — premium apparel built for everyday adventure.,accessories,85.83,Summit Style,Unisex
AA-11309,Urban North Blouse,data/generated_images/urban-north-blouse.jpg,https://aura-alpine.com/products/urban-north-blouse,The Urban North Blouse from Urban Peak — premium apparel built for everyday adventure.,mens,173.43,Urban Peak,Men
AA-11310,Urban Cargo Pants,data/generated_images/urban-cargo-pants.jpg,https://aura-alpine.com/products/urban-cargo-pants,The Urban Cargo Pants from Urban Peak — premium apparel built for everyday adventure.,womens,81.25,Urban Peak,Women
AA-11311,Urban Pants,data/generated_images/urban-pants.jpg,https://aura-alpine.com/products/urban-pants,The Urban Pants from Urban Peak — premium apparel built for everyday adventure.,accessories,147.34,Urban Peak,Unisex
AA-11312,Urban Tee,data/generated_images/urban-tee.jpg,https://aura-alpine.com/products/urban-tee,The Urban Tee from Urban Peak — premium apparel built for everyday adventure.,accessories,52.39,Urban Peak,Unisex
AA-11313,Aura Polo,data/generated_images/aura-polo.jpg,https://aura-alpine.com/products/aura-polo,The Aura Polo from Aura & Alpine — premium apparel built for everyday adventure.,womens,120.95,Aura & Alpine,Women
AA-11314,Aura Beanie,data/generated_images/aura-beanie.jpg,https://aura-alpine.com/products/aura-beanie,The Aura Beanie from Aura & Alpine — premium apparel built for everyday adventure.,mens,229.5,Aura & Alpine,Men
AA-11315,Urban Leggings,data/generated_images/urban-leggings.jpg,https://aura-alpine.com/products/urban-leggings,The Urban Leggings from Urban Peak — premium apparel built for everyday adventure.,mens,187.45,Urban Peak,Men
AA-11316,Alpine Skort,data/generated_images/alpine-skort.jpg,https://aura-alpine.com/products/alpine-skort,The Alpine Skort from Alpine Tech — premium apparel built for everyday adventure.,accessories,193.92,Alpine Tech,Unisex
AA-11317,Summit Pants,data/generated_images/summit-pants.jpg,https://aura-alpine.com/products/summit-pants,The Summit Pants from Summit Style — premium apparel built for everyday adventure.,womens,47.35,Summit Style,Women
AA-11318,Aura Tank,data/generated_images/aura-tank.jpg,https://aura-alpine.com/products/aura-tank,The Aura Tank from Aura & Alpine — premium apparel built for everyday adventure.,mens,21.38,Aura & Alpine,Men
AA-11319,Summit Polo,data/generated_images/summit-polo.jpg,https://aura-alpine.com/products/summit-polo,The Summit Polo from Summit Style — premium apparel built for everyday adventure.,mens,28.77,Summit Style,Men
AA-11320,Aura North Shorts,data/generated_images/aura-north-shorts.jpg,https://aura-alpine.com/products/aura-north-shorts,The Aura North Shorts from Aura & Alpine — premium apparel built for everyday adventure.,accessories,71.13,Aura & Alpine,Unisex
AA-11321,Urban Blouse,data/generated_images/urban-blouse.jpg,https://aura-alpine.com/products/urban-blouse,The Urban Blouse from Urban Peak — premium apparel built for everyday adventure.,mens,76.24,Urban Peak,Men
AA-11322,Alpine Willow Vest,data/generated_images/alpine-willow-vest.jpg,https://aura-alpine.com/products/alpine-willow-vest,The Alpine Willow Vest from Alpine Tech — premium apparel built for everyday adventure.,accessories,149.0,Alpine Tech,Unisex
AA-11323,Alpine Willow Blouse,data/generated_images/alpine-willow-blouse.jpg,https://aura-alpine.com/products/alpine-willow-blouse,The Alpine Willow Blouse from Alpine Tech — premium apparel built for everyday adventure.,mens,22.97,Alpine Tech,Men
AA-11324,Aura Joggers,data/generated_images/aura-joggers.jpg,https://aura-alpine.com/products/aura-joggers,The Aura Joggers from Aura & Alpine — premium apparel built for everyday adventure.,womens,215.84,Aura & Alpine,Women
AA-11325,Urban Shirt,data/generated_images/urban-shirt.jpg,https://aura-alpine.com/products/urban-shirt,The Urban Shirt from Urban Peak — premium apparel built for everyday adventure.,accessories,196.9,Urban Peak,Unisex
AA-11326,Alpine Beanie,data/generated_images/alpine-beanie.jpg,https://aura-alpine.com/products/alpine-beanie,The Alpine Beanie from Alpine Tech — premium apparel built for everyday adventure.,accessories,142.05,Alpine Tech,Unisex
AA-11327,Aura Chino,data/generated_images/aura-chino.jpg,https://aura-alpine.com/products/aura-chino,The Aura Chino from Aura & Alpine — premium apparel built for everyday adventure.,accessories,116.11,Aura & Alpine,Unisex
AA-11328,Urban Cardigan,data/generated_images/urban-cardigan.jpg,https://aura-alpine.com/products/urban-cardigan,The Urban Cardigan from Urban Peak — premium apparel built for everyday adventure.,womens,124.51,Urban Peak,Women
AA-11329,Aura Blouse,data/generated_images/aura-blouse.jpg,https://aura-alpine.com/products/aura-blouse,The Aura Blouse from Aura & Alpine — premium apparel built for everyday adventure.,womens,67.15,Aura & Alpine,Women
AA-11330,Alpine Summit Blouse,data/generated_images/alpine-summit-blouse.jpg,https://aura-alpine.com/products/alpine-summit-blouse,The Alpine Summit Blouse from Alpine Tech — premium apparel built for everyday adventure.,accessories,204.0,Alpine Tech,Unisex
AA-11331,Aura Cascade Shorts,data/generated_images/aura-cascade-shorts.jpg,https://aura-alpine.com/products/aura-cascade-shorts,The Aura Cascade Shorts from Aura & Alpine — premium apparel built for everyday adventure.,accessories,103.76,Aura & Alpine,Unisex
AA-11332,Alpine Skort,data/generated_images/alpine-skort.jpg,https://aura-alpine.com/products/alpine-skort,The Alpine Skort from Alpine Tech — premium apparel built for everyday adventure.,mens,60.61,Alpine Tech,Men
AA-11333,Alpine Polo,data/generated_images/alpine-polo.jpg,https://aura-alpine.com/products/alpine-polo,The Alpine Polo from Alpine Tech — premium apparel built for everyday adventure.,accessories,210.93,Alpine Tech,Unisex
AA-11334,Alpine Echo Cap,data/generated_images/alpine-echo-cap.jpg,https://aura-alpine.com/products/alpine-echo-cap,The Alpine Echo Cap from Alpine Tech — premium apparel built for everyday adventure.,accessories,51.25,Alpine Tech,Unisex
AA-11335,Summit Aurora Skort,data/generated_images/summit-aurora-skort.jpg,https://aura-alpine.com/products/summit-aurora-skort,The Summit Aurora Skort from Summit Style — premium apparel built for everyday adventure.,accessories,231.41,Summit Style,Unisex
AA-11336,Alpine Joggers,data/generated_images/alpine-joggers.jpg,https://aura-alpine.com/products/alpine-joggers,The Alpine Joggers from Alpine Tech — premium apparel built for everyday adventure.,womens,94.49,Alpine Tech,Women
AA-11337,Alpine Chino,data/generated_images/alpine-chino.jpg,https://aura-alpine.com/products/alpine-chino,The Alpine Chino from Alpine Tech — premium apparel built for everyday adventure.,mens,149.51,Alpine Tech,Men
AA-11338,Urban Polo,data/generated_images/urban-polo.jpg,https://aura-alpine.com/products/urban-polo,The Urban Polo from Urban Peak — premium apparel built for everyday adventure.,mens,196.0,Urban Peak,Men
AA-11339,Alpine Beanie,data/generated_images/alpine-beanie.jpg,https://aura-alpine.com/products/alpine-beanie,The Alpine Beanie from Alpine Tech — premium apparel built for everyday adventure.,womens,227.26,Alpine Tech,Women
AA-11340,Urban Tank,data/generated_images/urban-tank.jpg,https://aura-alpine.com/products/urban-tank,The Urban Tank from Urban Peak — premium apparel built for everyday adventure.,accessories,227.03,Urban Peak,Unisex
AA-11341,Summit Shorts,data/generated_images/summit-shorts.jpg,https://aura-alpine.com/products/summit-shorts,The Summit Shorts from Summit Style — premium apparel built for everyday adventure.,mens,208.99,Summit Style,Men
AA-11342,Aura Blouse,data/generated_images/aura-blouse.jpg,https://aura-alpine.com/products/aura-blouse,The Aura Blouse from Aura & Alpine — premium apparel built for everyday adventure.,womens,44.33,Aura & Alpine,Women
AA-11343,Summit Trail Chino,data/generated_images/summit-trail-chino.jpg,https://aura-alpine.com/products/summit-trail-chino,The Summit Trail Chino from Summit Style — premium apparel built for everyday adventure.,accessories,72.29,Summit Style,Unisex
AA-11344,Summit Beanie,data/generated_images/summit-beanie.jpg,https://aura-alpine.com/products/summit-beanie,The Summit Beanie from Summit Style — premium apparel built for everyday adventure.,womens,172.15,Summit Style,Women
AA-11345,Aura Skort,data/generated_images/aura-skort.jpg,https://aura-alpine.com/products/aura-skort,The Aura Skort from Aura & Alpine — premium apparel built for everyday adventure.,womens,28.77,Aura & Alpine,Women
AA-11346,Summit Prairie Cardigan,data/generated_images/summit-prairie-cardigan.jpg,https://aura-alpine.com/products/summit-prairie-cardigan,The Summit Prairie Cardigan from Summit Style — premium apparel built for everyday adventure.,womens,32.67,Summit Style,Women
AA-11347,Summit Chino,data/generated_images/summit-chino.jpg,https://aura-alpine.com/products/summit-chino,The Summit Chino from Summit Style — premium apparel built for everyday adventure.,mens,64.41,Summit Style,Men
AA-11348,Summit Pants,data/generated_images/summit-pants.jpg,https://aura-alpine.com/products/summit-pants,The Summit Pants from Summit Style — premium apparel built for everyday adventure.,womens,166.96,Summit Style,Women
AA-11349,Alpine Cinder Jacket,data/generated_images/alpine-cinder-jacket.jpg,https://aura-alpine.com/products/alpine-cinder-jacket,The Alpine Cinder Jacket from Alpine Tech — premium apparel built for everyday adventure.,mens,57.41,Alpine Tech,Men
AA-11350,Summit Echo Cardigan,data/generated_images/summit-echo-cardigan.jpg,https://aura-alpine.com/products/summit-echo-cardigan,The Summit Echo Cardigan from Summit Style — premium apparel built for everyday adventure.,accessories,249.38,Summit Style,Unisex
AA-11351,Aura Sweater,data/generated_images/aura-sweater.jpg,https://aura-alpine.com/products/aura-sweater,The Aura Sweater from Aura & Alpine — premium apparel built for everyday adventure.,accessories,38.0,Aura & Alpine,Unisex
AA-11352,Urban Sweater,data/generated_images/urban-sweater.jpg,https://aura-alpine.com/products/urban-sweater,The Urban Sweater from Urban Peak — premium apparel built for everyday adventure.,mens,73.81,Urban Peak,Men
AA-11353,Urban Sweater,data/generated_images/urban-sweater.jpg,https://aura-alpine.com/products/urban-sweater,The Urban Sweater from Urban Peak — premium apparel built for everyday adventure.,accessories,109.61,Urban Peak,Unisex
AA-11354,Aura Cap,data/generated_images/aura-cap.jpg,https://aura-alpine.com/products/aura-cap,The Aura Cap from Aura & Alpine — premium apparel built for everyday adventure.,womens,38.36,Aura & Alpine,Women
